price,carat,depth,table,x,y,z
1035,0.35,61.2,56.0,4.54,4.58,2.79
3622,0.72,62.3,54.0,5.74,5.79,3.59
2508,0.62,61.9,57.0,5.47,5.55,3.41
683,0.31,60.5,55.0,4.39,4.43,2.67
1991,0.52,60.9,56.0,5.19,5.22,3.17
790,0.32,62.2,54.0,4.41,4.43,2.75
1075,0.42,61.4,55.0,4.9,4.8,2.98
3406,0.71,61.3,56.0,5.75,5.77,3.53
704,0.31,62.1,56.0,4.3,4.36,2.69
2426,0.52,62.0,56.0,5.14,5.18,3.2
955,0.33,60.9,57.0,4.46,4.48,2.72
12996,1.01,61.6,57.0,6.44,6.48,3.98
814,0.3,61.6,58.0,4.29,4.32,2.65
13929,1.24,62.6,55.0,6.94,6.89,4.33
1074,0.31,61.0,55.0,4.38,4.41,2.68
1145,0.37,61.6,56.0,4.65,4.61,2.85
1323,0.4,62.0,56.0,4.74,4.71,2.93
12989,1.16,62.0,55.0,6.68,6.72,4.19
12261,1.13,60.1,57.0,6.83,6.78,4.09
11015,1.01,61.5,57.0,6.43,6.48,3.97
910,0.35,61.0,57.0,4.54,4.58,2.78
14737,1.24,61.5,57.0,6.88,6.94,4.25
769,0.26,62.5,56.0,4.11,4.08,2.56
1010,0.4,62.5,55.0,4.73,4.77,2.97
1021,0.33,60.9,57.0,4.48,4.46,2.72
950,0.3,59.5,56.0,4.42,4.38,2.62
1356,0.41,62.1,56.0,4.78,4.76,2.96
6004,0.8,61.9,56.0,5.91,5.95,3.67
1323,0.4,62.2,55.0,4.74,4.72,2.94
11082,1.01,62.3,53.0,6.4,6.47,4.02
2362,0.52,62.3,56.0,5.12,5.15,3.2
1356,0.41,62.3,57.0,4.76,4.74,2.96
1034,0.31,61.2,55.0,4.37,4.42,2.69
1289,0.38,61.2,57.0,4.66,4.68,2.86
12314,1.16,61.9,55.0,6.72,6.76,4.17
2671,0.54,61.3,56.0,5.22,5.26,3.21
2302,0.54,61.2,55.0,5.25,5.31,3.23
2617,0.58,62.1,57.0,5.32,5.4,3.32
2742,0.51,61.3,57.0,5.17,5.14,3.16
858,0.32,62.1,54.0,4.4,4.4,2.74
13165,1.2,62.7,56.0,6.78,6.81,4.26
841,0.32,62.3,54.0,4.42,4.44,2.76
799,0.27,62.6,56.0,4.15,4.13,2.59
2644,0.55,61.1,57.0,5.32,5.29,3.24
1088,0.39,60.0,56.0,4.79,4.77,2.87
1054,0.34,61.3,56.0,4.51,4.53,2.77
827,0.28,61.1,55.0,4.23,4.28,2.6
11442,1.01,61.9,56.0,6.41,6.45,3.98
2639,0.5,61.8,54.1,5.1,5.14,3.16
1114,0.36,61.6,57.0,4.59,4.56,2.82
828,0.31,61.5,56.0,4.39,4.43,2.71
1111,0.4,62.8,56.0,4.68,4.72,2.95
834,0.32,61.7,57.0,4.39,4.42,2.72
814,0.3,62.4,54.0,4.3,4.32,2.69
971,0.36,60.7,56.0,4.59,4.63,2.8
955,0.33,61.1,56.0,4.44,4.46,2.72
5539,0.7,61.1,55.0,5.75,5.78,3.52
777,0.31,60.9,57.0,4.38,4.42,2.68
2639,0.5,61.9,55.1,5.07,5.1,3.15
1389,0.42,62.1,55.0,4.81,4.79,2.98
1257,0.38,61.3,56.0,4.73,4.63,2.87
3468,0.55,61.5,56.0,5.26,5.28,3.24
1034,0.31,61.1,56.0,4.38,4.39,2.68
815,0.31,62.4,54.0,4.35,4.37,2.72
1263,0.4,61.3,56.0,4.75,4.78,2.92
1034,0.31,62.0,56.0,4.35,4.37,2.7
10410,1.1,61.0,56.0,6.67,6.73,4.09
4547,0.73,62.0,53.6,5.76,5.8,3.59
2407,0.53,62.2,56.0,5.19,5.23,3.24
4150,0.76,62.3,57.0,5.87,5.84,3.65
2426,0.52,60.4,57.0,5.25,5.28,3.18
12657,1.21,62.8,55.0,6.77,6.84,4.26
11550,1.1,62.2,57.0,6.58,6.54,4.08
5539,0.7,61.4,56.0,5.72,5.75,3.53
2742,0.51,61.7,56.0,5.16,5.14,3.18
12545,1.07,60.3,56.0,6.63,6.68,4.01
1014,0.32,61.7,55.0,4.42,4.39,2.72
5539,0.7,61.7,55.0,5.73,5.75,3.54
983,0.37,60.5,57.0,4.65,4.68,2.82
599,0.26,62.5,56.0,4.08,4.11,2.56
2897,0.54,61.4,52.0,5.3,5.34,3.26
1389,0.42,62.5,57.0,4.8,4.77,2.99
741,0.3,59.5,56.0,4.38,4.42,2.62
599,0.26,61.4,56.0,4.12,4.15,2.54
1105,0.41,61.1,56.0,4.78,4.81,2.93
1326,0.42,62.5,57.0,4.77,4.8,2.99
1042,0.36,61.6,57.0,4.56,4.59,2.82
804,0.32,60.3,58.0,4.43,4.46,2.68
805,0.31,61.2,59.0,4.37,4.39,2.68
1356,0.41,62.3,55.0,4.77,4.76,2.97
997,0.37,61.6,54.0,4.61,4.64,2.85
1014,0.32,62.2,56.0,4.41,4.37,2.73
1389,0.42,62.6,56.0,4.79,4.77,2.99
804,0.31,61.2,56.0,4.35,4.37,2.67
769,0.26,61.4,56.0,4.15,4.12,2.54
1200,0.38,61.5,57.0,4.63,4.67,2.86
1232,0.39,61.8,57.0,4.67,4.71,2.9
11511,1.04,60.9,57.0,6.54,6.6,4.0
840,0.31,62.2,54.0,4.34,4.38,2.71
2334,0.52,59.9,57.0,5.28,5.21,3.14
11057,1.01,61.1,57.0,6.49,6.47,3.96
814,0.3,62.2,55.0,4.32,4.33,2.69
11209,1.06,61.1,56.0,6.58,6.59,4.02
992,0.38,60.3,57.0,4.71,4.77,2.86
2362,0.52,62.4,56.0,5.15,5.17,3.22
5539,0.7,60.7,57.0,5.75,5.78,3.5
1295,0.41,62.3,57.0,4.74,4.76,2.96
1030,0.32,61.2,56.0,4.43,4.39,2.7
766,0.31,62.4,56.0,4.34,4.38,2.72
853,0.31,61.0,56.0,4.37,4.39,2.67
803,0.32,61.2,56.0,4.39,4.43,2.7
1210,0.42,61.7,57.0,4.82,4.8,2.97
3223,0.51,61.3,56.0,5.14,5.15,3.16
997,0.31,60.9,57.0,4.42,4.38,2.68
1212,0.39,62.1,56.0,4.65,4.69,2.9
8707,0.91,62.0,54.0,6.2,6.25,3.86
1408,0.44,61.8,54.8,4.89,4.92,3.03
1105,0.41,62.5,57.0,4.72,4.75,2.96
766,0.31,61.9,57.0,4.31,4.35,2.68
11654,1.1,62.2,57.0,6.58,6.54,4.08
664,0.29,62.8,56.0,4.23,4.3,2.68
13588,1.06,61.8,56.0,6.49,6.53,4.03
2962,0.63,62.6,56.0,5.47,5.49,3.43
777,0.26,61.4,55.0,4.1,4.17,2.54
3228,0.65,61.4,60.0,5.54,5.57,3.41
1290,0.39,61.8,57.0,4.71,4.67,2.9
2272,0.5,61.0,56.0,5.11,5.15,3.13
1126,0.36,61.0,56.0,4.57,4.61,2.8
1323,0.4,61.3,56.0,4.78,4.75,2.92
965,0.3,62.9,56.0,4.29,4.27,2.69
12390,1.11,62.3,56.0,6.59,6.64,4.12
11837,1.06,62.0,57.0,6.52,6.54,4.05
1048,0.32,61.3,55.8,4.43,4.44,2.71
766,0.31,61.6,56.0,4.34,4.38,2.69
814,0.3,62.1,57.0,4.27,4.3,2.66
777,0.31,60.1,56.0,4.43,4.46,2.67
3382,0.6,61.9,55.0,5.41,5.45,3.36
777,0.31,61.9,55.0,4.36,4.39,2.71
13803,1.24,62.6,55.0,6.89,6.94,4.33
752,0.27,61.5,56.0,4.18,4.15,2.56
1078,0.4,61.4,56.0,4.75,4.8,2.93
982,0.31,61.9,56.0,4.39,4.37,2.71
1323,0.4,61.9,56.0,4.76,4.74,2.94
1257,0.38,61.5,57.0,4.67,4.63,2.86
982,0.31,62.0,56.0,4.37,4.34,2.7
12795,1.19,62.0,57.0,6.76,6.86,4.22
3284,0.52,61.5,55.0,5.19,5.22,3.2
10266,1.07,61.3,58.0,6.55,6.64,4.04
1210,0.42,62.0,55.0,4.84,4.81,2.99
2302,0.52,61.4,56.0,5.23,5.2,3.2
9798,1.03,62.0,56.0,6.46,6.55,4.03
815,0.31,61.7,54.0,4.38,4.43,2.72
12053,1.06,62.0,56.0,6.53,6.57,4.06
1263,0.4,61.9,56.0,4.74,4.76,2.94
12016,1.11,63.0,57.0,6.58,6.65,4.17
10761,1.01,61.7,57.0,6.43,6.47,3.98
1132,0.42,61.7,57.0,4.8,4.82,2.97
1066,0.32,60.6,56.0,4.47,4.5,2.72
790,0.32,61.7,55.0,4.39,4.42,2.72
10797,1.01,60.6,56.0,6.53,6.48,3.94
11167,1.02,62.0,56.0,6.48,6.43,4.0
1008,0.32,60.9,57.0,4.39,4.45,2.7
11196,1.05,61.9,54.0,6.53,6.55,4.05
1389,0.42,62.1,55.0,4.81,4.78,2.98
3049,0.66,61.6,57.0,5.64,5.57,3.45
4252,0.73,62.2,56.0,5.79,5.73,3.58
1257,0.38,61.5,56.0,4.66,4.64,2.86
809,0.32,61.6,54.0,4.41,4.46,2.73
1107,0.32,61.6,55.0,4.41,4.45,2.73
1062,0.33,60.3,57.0,4.52,4.47,2.71
530,0.23,62.1,57.0,3.92,3.97,2.45
814,0.3,61.7,55.0,4.33,4.36,2.68
4372,0.73,61.3,56.0,5.79,5.82,3.56
14033,1.2,62.7,54.0,6.8,6.82,4.27
1041,0.3,61.4,55.0,4.34,4.36,2.67
1174,0.34,61.3,56.0,4.48,4.52,2.76
3915,0.66,61.3,57.0,5.59,5.63,3.44
12150,1.13,61.7,57.0,6.65,6.68,4.11
790,0.32,62.2,56.0,4.37,4.41,2.73
893,0.33,61.7,55.0,4.46,4.49,2.76
982,0.31,61.9,57.0,4.35,4.31,2.68
882,0.35,61.6,56.0,4.55,4.57,2.81
3397,0.61,62.2,54.0,5.41,5.45,3.38
2211,0.5,60.4,54.0,5.23,5.17,3.14
1152,0.4,61.4,56.0,4.8,4.75,2.93
867,0.32,61.3,55.0,4.4,4.44,2.71
12788,1.13,62.3,54.0,6.64,6.7,4.16
1071,0.37,61.6,56.0,4.61,4.65,2.85
1096,0.38,59.7,62.0,4.71,4.74,2.82
854,0.32,59.9,59.0,4.45,4.46,2.67
867,0.32,62.0,55.0,4.39,4.41,2.73
11573,1.02,62.2,59.0,6.41,6.46,4.0
3737,0.7,60.9,59.0,5.69,5.73,3.48
3103,0.66,61.6,57.0,5.57,5.64,3.45
779,0.31,61.9,56.0,4.32,4.37,2.69
2475,0.5,62.5,53.0,5.05,5.13,3.18
766,0.31,61.9,56.0,4.37,4.39,2.71
918,0.34,60.1,57.0,4.54,4.58,2.74
2100,0.5,60.4,54.0,5.17,5.23,3.14
3336,0.61,60.1,57.0,5.53,5.58,3.34
1181,0.41,62.5,57.0,4.75,4.72,2.96
1130,0.34,61.8,55.0,4.46,4.48,2.76
1326,0.42,62.1,55.0,4.79,4.81,2.98
1181,0.41,61.1,56.0,4.81,4.78,2.93
1060,0.38,60.3,57.0,4.77,4.71,2.86
2323,0.54,61.2,55.0,5.31,5.25,3.23
622,0.27,62.6,56.0,4.13,4.15,2.59
3468,0.55,60.8,56.0,5.29,5.32,3.23
2376,0.5,60.7,57.0,5.2,5.15,3.14
16130,1.2,61.9,56.0,6.81,6.83,4.22
982,0.31,61.6,56.0,4.38,4.34,2.69
1041,0.3,61.5,55.0,4.34,4.38,2.68
4369,0.7,62.0,53.4,5.69,5.72,3.54
4325,0.71,61.6,54.0,5.74,5.78,3.55
1033,0.36,62.0,54.0,4.57,4.63,2.85
1289,0.38,60.7,55.0,4.69,4.71,2.85
1295,0.41,62.3,55.0,4.76,4.77,2.97
1041,0.3,61.7,57.0,4.3,4.32,2.66
1693,0.4,61.2,56.0,4.76,4.78,2.92
3126,0.57,61.6,56.0,5.33,5.35,3.29
1211,0.34,61.5,56.0,4.5,4.47,2.76
3791,0.59,62.3,54.0,5.36,5.39,3.35
3850,0.6,62.3,55.0,5.38,5.4,3.36
1067,0.32,61.5,57.0,4.43,4.45,2.73
1330,0.35,60.8,55.0,4.58,4.6,2.79
1659,0.43,62.3,56.0,4.82,4.81,3.0
16253,1.23,62.4,57.0,6.88,6.83,4.28
912,0.3,61.6,56.0,4.33,4.37,2.68
2460,0.47,62.1,55.0,4.98,5.01,3.1
1665,0.4,61.1,56.0,4.77,4.82,2.93
2290,0.44,61.0,57.0,4.91,4.93,3.0
1067,0.32,61.3,57.0,4.39,4.42,2.7
4279,0.61,62.1,56.0,5.46,5.43,3.38
1582,0.41,62.3,55.0,4.78,4.75,2.97
1000,0.3,61.3,57.0,4.29,4.32,2.64
780,0.28,61.7,57.0,4.23,4.2,2.6
1754,0.4,61.8,55.0,4.72,4.76,2.93
988,0.32,62.1,54.0,4.43,4.4,2.74
1140,0.32,61.5,57.0,4.45,4.43,2.73
799,0.27,61.9,57.0,4.18,4.15,2.58
4325,0.68,61.3,57.0,5.66,5.69,3.48
1279,0.4,62.8,57.0,4.65,4.68,2.93
1211,0.34,62.4,55.0,4.49,4.45,2.79
3321,0.52,60.9,56.0,5.2,5.24,3.18
1272,0.34,61.2,57.0,4.51,4.54,2.77
4084,0.64,61.8,54.0,5.54,5.56,3.43
2290,0.44,60.6,56.0,4.95,4.99,3.01
853,0.3,62.1,56.0,4.31,4.32,2.68
1637,0.4,61.6,56.0,4.74,4.77,2.93
1400,0.38,61.8,56.0,4.63,4.66,2.87
3218,0.52,62.0,57.0,5.15,5.17,3.2
1441,0.4,60.3,57.0,4.81,4.78,2.89
608,0.28,61.7,57.0,4.2,4.23,2.6
4241,0.61,62.1,56.0,5.43,5.46,3.38
3741,0.58,62.2,56.0,5.34,5.36,3.33
1069,0.3,61.3,57.0,4.32,4.29,2.64
1582,0.41,62.3,57.0,4.77,4.73,2.96
2378,0.47,61.9,54.0,4.98,5.0,3.09
1915,0.38,60.3,56.0,4.74,4.72,2.85
13968,1.13,61.5,55.0,6.74,6.69,4.13
1400,0.38,61.3,56.0,4.65,4.71,2.87
1094,0.3,62.1,56.0,4.32,4.31,2.68
1067,0.32,61.9,56.0,4.36,4.39,2.71
3496,0.56,61.9,56.0,5.32,5.28,3.28
1266,0.35,62.0,54.0,4.56,4.57,2.83
14498,1.0,60.7,56.0,6.47,6.54,3.95
1621,0.42,61.8,56.0,4.82,4.79,2.97
3732,0.58,62.1,55.0,5.33,5.37,3.32
1257,0.33,60.5,56.0,4.5,4.53,2.73
3270,0.56,61.8,56.0,5.28,5.31,3.27
1621,0.42,62.8,56.0,4.8,4.76,3.0
4281,0.64,61.5,56.0,5.57,5.59,3.43
1133,0.34,61.7,56.0,4.46,4.48,2.76
5052,0.65,60.9,57.0,5.58,5.61,3.41
3968,0.62,62.2,54.0,5.45,5.48,3.4
949,0.31,62.3,54.0,4.36,4.4,2.73
3097,0.53,61.6,55.0,5.21,5.27,3.23
15535,1.3,61.6,55.7,6.98,7.02,4.31
1764,0.37,61.3,56.0,4.6,4.63,2.83
1140,0.32,61.8,56.0,4.41,4.39,2.72
1140,0.32,61.7,55.0,4.44,4.41,2.73
1140,0.32,61.9,56.0,4.39,4.36,2.71
1547,0.42,61.6,56.0,4.79,4.82,2.96
1133,0.34,61.5,56.0,4.47,4.5,2.76
1547,0.42,61.8,55.0,4.83,4.85,2.99
910,0.32,61.8,56.0,4.37,4.4,2.71
1413,0.41,62.7,56.0,4.77,4.74,2.98
4022,0.65,61.8,57.0,5.54,5.56,3.43
3494,0.54,61.2,57.0,5.25,5.27,3.22
586,0.27,61.7,57.0,4.16,4.2,2.58
1167,0.35,61.5,57.0,4.52,4.55,2.79
924,0.32,62.1,54.0,4.4,4.43,2.74
1211,0.34,61.7,57.0,4.52,4.49,2.78
1292,0.37,62.0,56.0,4.6,4.59,2.85
933,0.3,61.8,55.0,4.33,4.35,2.68
1992,0.38,61.6,55.0,4.66,4.69,2.88
7230,0.85,62.0,56.0,6.05,6.11,3.77
1270,0.38,60.7,57.0,4.69,4.74,2.86
1354,0.4,61.5,55.0,4.78,4.82,2.95
1069,0.3,61.1,57.0,4.36,4.34,2.66
1330,0.35,60.6,56.0,4.58,4.59,2.78
622,0.27,62.2,56.0,4.12,4.15,2.57
1272,0.34,61.8,54.0,4.49,4.54,2.79
4042,0.54,61.3,56.0,5.24,5.26,3.22
14667,1.11,61.6,55.0,6.7,6.68,4.12
1584,0.43,62.3,56.0,4.81,4.82,3.0
799,0.27,62.2,56.0,4.15,4.12,2.57
1067,0.32,61.7,55.0,4.41,4.44,2.73
3373,0.52,62.1,54.0,5.15,5.18,3.21
4172,0.6,62.5,55.0,5.4,5.42,3.38
1582,0.41,60.6,57.0,4.82,4.79,2.91
1582,0.41,62.2,56.0,4.8,4.78,2.98
1376,0.41,61.7,55.0,4.77,4.8,2.95
3465,0.56,61.9,56.0,5.28,5.32,3.28
1140,0.32,61.8,56.0,4.41,4.39,2.72
4320,0.65,61.9,56.0,5.53,5.56,3.43
1247,0.35,61.5,57.0,4.55,4.52,2.79
1067,0.32,61.8,56.0,4.39,4.41,2.72
6399,0.84,62.0,54.0,6.04,6.08,3.76
917,0.32,62.6,57.0,4.34,4.41,2.74
3625,0.61,62.3,54.0,5.4,5.45,3.38
984,0.31,60.4,56.0,4.38,4.43,2.66
3139,0.54,61.4,58.0,5.28,5.25,3.23
866,0.3,62.2,57.0,4.3,4.35,2.69
11661,1.01,62.5,55.0,6.39,6.44,4.01
3570,0.6,61.6,56.0,5.41,5.43,3.34
8979,0.9,62.0,56.0,6.16,6.19,3.83
2905,0.53,62.5,54.0,5.16,5.21,3.24
1133,0.34,61.7,57.0,4.49,4.52,2.78
1867,0.38,60.3,56.0,4.72,4.74,2.85
3154,0.58,61.6,60.0,5.34,5.35,3.29
530,0.34,62.5,57.0,4.49,4.47,2.8
413,0.34,62.5,57.0,4.47,4.49,2.8
971,0.52,61.1,57.0,5.18,5.2,3.17
413,0.34,61.4,55.0,4.5,4.52,2.77
5158,1.29,61.3,56.0,7.05,6.99,4.3
3886,1.18,61.5,62.0,6.88,6.73,4.19
4139,1.12,60.6,55.0,6.73,6.76,4.09
4215,1.12,60.6,55.0,6.76,6.73,4.09
5065,1.29,61.3,56.0,6.99,7.05,4.3
530,0.34,61.4,55.0,4.52,4.5,2.77
13156,2.75,60.9,57.0,9.04,8.98,5.49
1371,0.59,61.8,56.0,5.39,5.42,3.34
7346,1.37,61.5,55.0,7.18,7.2,4.42
10338,1.58,61.1,55.0,7.48,7.53,4.59
6817,1.23,62.4,58.0,6.82,6.86,4.27
15729,2.01,64.8,55.0,7.91,7.87,5.12
1258,0.57,61.6,54.0,5.35,5.4,3.31
2652,0.78,61.2,58.0,5.88,5.92,3.61
2201,0.83,62.9,56.0,5.98,5.94,3.75
716,0.43,61.8,55.0,4.85,4.89,3.01
11574,1.55,61.8,55.0,7.4,7.44,4.58
421,0.31,61.2,55.0,4.36,4.4,2.68
3475,0.84,61.7,55.0,6.07,6.11,3.76
2374,0.74,61.9,57.0,5.83,5.81,3.6
1110,0.5,62.4,55.0,5.09,5.11,3.18
5736,1.2,62.3,57.0,6.74,6.8,4.22
651,0.39,61.5,55.0,4.7,4.73,2.9
438,0.3,61.5,58.0,4.28,4.31,2.64
952,0.46,62.3,59.0,4.95,4.91,3.07
9116,1.53,62.1,55.0,7.43,7.35,4.59
2337,0.72,61.1,56.0,5.76,5.82,3.54
10501,1.62,62.1,55.0,7.53,7.58,4.69
5075,1.14,62.9,56.0,6.71,6.67,4.21
576,0.32,63.0,57.0,4.37,4.33,2.74
2878,0.71,61.5,55.0,5.76,5.78,3.55
1410,0.57,61.9,57.0,5.3,5.33,3.29
576,0.32,62.9,57.0,4.4,4.37,2.76
6509,1.29,62.7,57.0,6.97,6.91,4.35
4013,1.04,62.9,56.0,6.5,6.41,4.06
17068,2.12,62.7,56.0,8.16,8.24,5.14
603,0.37,61.2,56.0,4.62,4.66,2.84
5587,1.16,60.1,62.0,6.83,6.78,4.09
3391,0.72,61.4,56.0,5.77,5.83,3.56
1214,0.52,61.9,55.0,5.19,5.21,3.22
630,0.35,61.7,57.0,4.56,4.52,2.8
4511,1.0,62.5,55.0,6.41,6.36,4.0
6308,1.28,61.4,57.0,7.04,6.97,4.3
884,0.47,62.1,54.0,4.99,5.03,3.11
534,0.27,62.1,56.0,4.14,4.18,2.58
2606,0.8,61.6,58.0,5.99,6.03,3.7
2315,0.71,62.1,59.0,5.73,5.7,3.55
8831,1.55,62.6,56.0,7.35,7.41,4.62
667,0.4,62.2,55.0,4.73,4.75,2.95
2706,0.86,63.0,53.0,6.1,6.06,3.83
683,0.41,61.5,55.0,4.79,4.83,2.96
2650,0.72,61.7,56.0,5.73,5.78,3.55
675,0.38,61.4,55.0,4.66,4.69,2.87
2459,0.74,61.5,57.0,5.81,5.86,3.59
1056,0.41,61.2,56.0,4.77,4.81,2.93
1393,0.55,62.6,57.0,5.21,5.23,3.27
1060,0.51,60.6,57.0,5.16,5.21,3.14
16792,2.03,62.7,57.0,8.02,8.05,5.04
503,0.28,62.4,56.0,4.19,4.22,2.62
667,0.4,62.3,54.0,4.74,4.77,2.96
523,0.36,61.8,55.0,4.58,4.61,2.84
449,0.32,61.3,56.0,4.38,4.43,2.7
449,0.32,61.6,56.0,4.37,4.39,2.7
17504,2.33,62.0,57.0,8.52,8.45,5.26
438,0.3,62.0,55.0,4.3,4.35,2.68
5904,1.09,61.8,57.0,6.55,6.59,4.06
2694,0.8,62.6,54.0,5.93,5.96,3.72
4199,0.91,61.9,56.0,6.18,6.22,3.84
5099,1.01,62.0,54.0,6.43,6.47,4.0
558,0.31,59.9,57.0,4.4,4.38,2.63
9604,1.62,62.4,57.0,7.45,7.51,4.67
807,0.42,61.0,54.0,4.84,4.87,2.96
667,0.4,62.4,53.0,4.75,4.77,2.97
1268,0.51,60.5,58.0,5.15,5.2,3.13
9189,1.53,61.7,57.0,7.36,7.41,4.56
1046,0.53,62.1,54.0,5.2,5.24,3.24
7186,1.33,62.5,54.0,7.02,7.05,4.4
6076,1.24,62.0,55.0,6.9,6.87,4.27
3805,0.9,61.3,56.0,6.24,6.2,3.81
1237,0.56,62.1,54.0,5.3,5.33,3.3
2582,0.71,61.6,57.0,5.7,5.62,3.49
6191,1.18,62.3,55.6,6.73,6.76,4.21
509,0.35,61.1,57.0,4.55,4.58,2.79
5880,1.2,61.5,57.0,6.8,6.75,4.17
2756,0.73,61.3,56.0,5.8,5.84,3.57
5761,1.22,59.5,57.0,6.91,6.97,4.13
2249,0.7,61.2,55.0,5.75,5.77,3.53
4317,0.91,61.6,55.0,6.21,6.28,3.85
1374,0.55,61.8,55.0,5.28,5.32,3.27
1173,0.53,61.9,54.0,5.21,5.23,3.23
5960,1.22,62.5,57.0,6.83,6.9,4.29
12199,1.64,60.6,57.0,7.66,7.69,4.65
5000,1.08,61.6,56.0,6.63,6.59,4.07
491,0.35,59.8,57.0,4.59,4.6,2.75
9233,1.55,62.6,56.0,7.41,7.35,4.62
7059,1.32,61.7,59.0,7.03,7.06,4.35
576,0.32,62.5,57.0,4.39,4.35,2.73
2232,0.7,62.2,55.0,5.66,5.69,3.53
5357,1.08,61.8,54.2,6.57,6.6,4.07
748,0.45,61.3,55.0,4.92,4.96,3.03
594,0.33,62.4,56.0,4.43,4.39,2.75
4940,1.13,62.3,56.0,6.63,6.73,4.16
9761,1.5,62.6,57.0,7.31,7.26,4.56
625,0.41,61.4,54.0,4.81,4.83,2.96
2335,0.73,62.2,54.0,5.76,5.78,3.59
6338,1.31,62.4,57.0,6.93,6.97,4.34
576,0.32,60.3,56.0,4.45,4.44,2.68
2551,0.76,61.8,58.0,5.84,5.87,3.62
495,0.34,61.1,55.0,4.51,4.55,2.77
4662,1.02,61.5,57.0,6.49,6.45,3.98
2268,0.7,62.2,55.0,5.73,5.69,3.55
5207,1.16,61.5,57.0,6.75,6.78,4.16
5378,1.03,61.2,56.0,6.5,6.51,3.98
1244,0.5,62.5,55.0,5.05,5.09,3.17
463,0.33,61.5,57.0,4.42,4.49,2.74
17197,2.01,60.7,57.0,8.21,8.17,4.97
9352,1.52,62.4,55.0,7.35,7.4,4.6
4405,1.06,61.4,57.0,6.57,6.52,4.02
5362,1.06,61.0,57.0,6.55,6.59,4.01
1220,0.5,61.6,54.0,5.11,5.14,3.16
698,0.39,60.8,56.0,4.72,4.75,2.88
2511,0.72,62.2,56.0,5.69,5.75,3.56
2390,0.7,62.3,54.0,5.67,5.72,3.55
5516,1.06,60.3,57.0,6.61,6.66,4.01
4281,1.02,60.8,57.0,6.42,6.5,3.93
6838,1.28,61.6,57.0,7.01,6.98,4.31
834,0.39,62.9,57.0,4.68,4.64,2.93
4199,0.91,61.6,56.0,6.17,6.25,3.83
556,0.36,61.9,56.0,4.54,4.57,2.82
576,0.32,61.6,56.0,4.39,4.37,2.7
667,0.4,62.6,54.0,4.74,4.75,2.97
449,0.32,61.5,56.0,4.4,4.41,2.71
407,0.3,62.3,56.0,4.28,4.29,2.67
1243,0.53,62.3,57.0,5.15,5.18,3.22
1410,0.5,61.9,56.0,5.08,5.13,3.16
3726,0.91,62.2,59.0,6.13,6.18,3.83
732,0.44,61.9,54.0,4.91,4.95,3.05
6714,1.3,61.7,56.0,7.07,7.02,4.35
5914,1.2,62.1,57.0,6.78,6.71,4.19
523,0.36,61.6,55.0,4.6,4.65,2.85
2558,0.77,61.2,59.0,5.91,5.95,3.63
4685,1.01,59.9,61.0,6.49,6.53,3.9
6303,1.2,61.1,58.0,6.83,6.86,4.18
438,0.3,62.1,54.0,4.32,4.35,2.69
1266,0.54,60.1,58.0,5.28,5.34,3.19
371,0.26,61.8,55.0,4.12,4.17,2.56
3148,1.02,62.8,57.0,6.45,6.39,4.03
1216,0.55,61.3,54.0,5.28,5.36,3.26
452,0.31,61.6,55.0,4.37,4.4,2.7
452,0.31,62.3,54.0,4.37,4.4,2.73
9176,1.52,62.1,55.0,7.41,7.33,4.58
11455,1.71,60.5,56.0,7.71,7.73,4.67
5273,1.1,61.8,55.4,6.62,6.65,4.1
1281,0.55,61.6,55.0,5.27,5.29,3.25
2650,0.72,61.8,56.0,5.72,5.77,3.56
594,0.33,61.5,57.0,4.49,4.42,2.74
5038,1.15,61.7,59.0,6.68,6.73,4.14
6419,1.25,62.5,56.0,6.87,6.92,4.31
3751,0.91,62.2,56.0,6.22,6.18,3.86
2918,0.72,61.8,55.0,5.75,5.79,3.56
9912,1.57,61.5,56.0,7.49,7.56,4.63
17999,2.09,62.5,56.0,8.13,8.17,5.1
576,0.32,61.3,56.0,4.43,4.38,2.7
4795,1.25,60.0,57.0,7.07,7.02,4.23
15073,2.33,62.4,57.0,8.52,8.47,5.31
10093,1.57,61.5,56.0,7.56,7.49,4.63
884,0.47,62.1,53.0,4.99,5.02,3.11
6304,1.18,62.3,56.0,6.76,6.73,4.21
10964,1.57,60.4,58.0,7.55,7.59,4.57
450,0.25,62.0,57.0,4.02,4.06,2.5
9600,1.54,60.2,59.0,7.52,7.57,4.54
5392,1.12,61.2,54.0,6.74,6.77,4.13
1152,0.52,61.8,54.0,5.16,5.2,3.2
5073,1.11,62.2,56.0,6.69,6.62,4.14
9891,1.51,62.6,55.0,7.29,7.34,4.58
447,0.31,62.3,53.8,4.32,4.36,2.7
449,0.32,62.5,55.0,4.37,4.4,2.74
4844,1.2,62.6,57.0,6.74,6.67,4.2
1081,0.42,62.1,56.0,4.78,4.85,2.99
2265,0.71,63.1,57.0,5.66,5.71,3.59
884,0.47,62.1,54.0,4.98,5.0,3.1
4239,1.01,62.6,54.0,6.4,6.45,4.02
2400,0.78,60.9,57.0,5.92,5.97,3.62
10462,1.57,62.8,57.0,7.46,7.37,4.66
447,0.31,62.1,53.7,4.37,4.4,2.72
1131,0.51,62.1,54.0,5.12,5.16,3.19
12127,1.75,61.0,56.0,7.75,7.82,4.75
2056,0.7,62.4,56.0,5.71,5.66,3.55
