,price,carat,cut,color,clarity,depth,table,x,y,z,city
49326,9263.8566,1.5,Very Good,H,SI1,61.6,57.0,7.26,7.35,4.5,Amsterdam
49327,1494.422999999999,0.51,Premium,E,SI1,61.3,59.0,5.15,5.13,3.15,Luxembourg
49328,9156.898199999996,1.53,Ideal,H,SI1,62.9,60.0,7.36,7.28,4.61,Luxembourg
49329,923.7115999999996,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,Amsterdam
49330,11919.288099999989,1.86,Premium,G,SI2,62.5,60.0,7.9,7.8,4.91,Kimberly
49331,738.8408000000006,0.36,Ideal,I,VVS1,61.6,56.0,4.58,4.61,2.83,Luxembourg
49332,442.26749999999976,0.24,Very Good,E,VS2,63.5,53.0,3.96,3.98,2.52,Surat
49333,4914.199400000007,1.02,Good,E,SI1,63.2,61.0,6.31,6.37,4.01,Antwerp
49334,376.80760000000026,0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,Luxembourg
49335,10284.786699999991,1.03,Premium,F,VVS1,59.7,60.0,6.63,6.57,3.94,Antwerp
49336,5724.619600000002,1.0,Very Good,G,VS2,61.2,56.0,6.47,6.38,3.93,Tel Aviv
49337,5070.492300000002,1.01,Premium,F,SI1,62.2,59.0,6.44,6.35,3.98,Zurich
49338,4233.154599999996,1.02,Very Good,F,SI2,60.0,60.0,6.53,6.57,3.93,Kimberly
49339,1012.8296000000004,0.3,Very Good,E,IF,61.8,54.0,4.34,4.37,2.69,Surat
49340,13028.032800000004,2.32,Premium,J,SI2,59.0,59.0,8.69,8.64,5.11,Surat
49341,1295.477799999999,0.54,Ideal,I,VS2,61.1,55.0,5.27,5.31,3.23,Surat
49342,14238.142199999997,1.55,Very Good,G,VS1,60.8,60.0,7.46,7.51,4.55,Zurich
49343,7980.392199999989,1.21,Premium,G,VS2,60.3,60.0,6.89,6.83,4.14,New York City
49344,5557.750299999992,1.03,Premium,H,VS1,62.5,59.0,6.43,6.47,4.03,Zurich
49345,6861.136700000003,1.5,Very Good,J,SI2,58.7,60.0,7.46,7.54,4.4,Zurich
49346,877.4269000000005,0.34,Ideal,H,IF,62.0,53.0,4.49,4.51,2.79,Kimberly
49347,1853.2106000000013,0.5,Ideal,G,VVS2,61.9,58.0,5.06,5.09,3.14,Paris
49348,2861.5938999999994,0.7,Fair,E,VS1,64.5,57.0,5.59,5.55,3.59,Kimberly
49349,6159.446400000003,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,Amsterdam
49350,630.3449000000007,0.31,Premium,H,VVS2,62.4,59.0,4.31,4.35,2.7,Paris
49351,5098.3755,1.01,Premium,H,VS2,62.3,58.0,6.45,6.36,3.99,Antwerp
49352,9533.354700000002,1.01,Very Good,D,VVS2,63.6,59.0,6.25,6.32,4.0,Las Vegas
49353,672.3573999999999,0.4,Premium,D,SI2,62.4,58.0,4.69,4.73,2.94,Kimberly
49354,1081.8151000000012,0.38,Ideal,E,VS1,62.2,55.0,4.67,4.63,2.89,Antwerp
49355,2949.249199999997,0.8,Ideal,I,VS2,62.1,54.4,5.94,5.99,3.7,Antwerp
49356,3882.933200000001,1.02,Ideal,H,SI2,62.0,56.0,6.4,6.34,3.95,Tel Aviv
49357,397.53960000000006,0.3,Good,F,SI2,63.3,55.0,4.29,4.33,2.73,Kimberly
49358,2196.539899999998,0.9,Fair,E,I1,59.9,66.0,6.18,6.14,3.69,Paris
49359,764.1345999999995,0.3,Premium,E,VVS2,61.8,58.0,4.26,4.29,2.64,New York City
49360,2849.740399999998,0.73,Premium,D,SI1,61.7,55.0,5.84,5.82,3.6,Antwerp
49361,3907.3412999999982,1.01,Premium,F,SI2,60.0,59.0,6.47,6.41,3.86,New York City
49362,632.3334999999995,0.25,Premium,E,VVS2,62.5,59.0,4.02,4.04,2.52,Kimberly
49363,4852.080899999997,1.0,Premium,F,SI1,60.3,61.0,6.43,6.38,3.86,London
49364,1625.7375000000002,0.5,Premium,E,VS2,60.7,59.0,5.11,5.13,3.11,Antwerp
49365,1175.8118000000009,0.36,Ideal,E,VVS1,61.4,57.0,4.64,4.61,2.54,Amsterdam
49366,674.3763999999996,0.41,Very Good,D,SI2,63.8,57.0,4.71,4.73,3.01,Dubai
49367,5435.150000000003,1.2,Ideal,I,SI1,61.8,56.0,6.77,6.8,4.19,Kimberly
49368,7445.812799999998,1.52,Premium,I,SI2,62.5,56.0,7.35,7.33,4.59,Las Vegas
49369,1872.6765,0.54,Ideal,H,VVS1,61.9,54.0,5.22,5.25,3.24,Antwerp
49370,3278.153600000001,0.91,Good,G,SI2,63.3,57.0,6.08,6.12,3.86,Surat
49371,535.2476999999994,0.31,Premium,E,SI2,60.9,60.0,4.38,4.35,2.66,New York City
49372,4397.498800000008,1.0,Very Good,E,SI2,62.5,59.0,6.31,6.37,3.96,Kimberly
49373,12199.3389,2.01,Very Good,J,SI2,60.6,60.0,8.11,8.19,4.94,London
49374,1020.2504000000012,0.42,Ideal,H,VS1,61.8,55.0,4.82,4.85,2.99,Amsterdam
49375,4643.41,0.9,Good,F,VS2,62.4,58.0,6.08,6.1,3.8,Kimberly
49376,850.3854000000008,0.31,Ideal,E,VVS2,62.0,54.0,4.36,4.41,2.72,Dubai
49377,851.8452000000007,0.39,Ideal,F,VS2,62.3,55.0,4.69,4.71,2.93,Las Vegas
49378,677.0060000000001,0.32,Very Good,E,VS2,62.8,54.0,4.35,4.38,2.74,Dubai
49379,1069.3513000000005,0.42,Premium,F,VS1,61.8,59.0,4.83,4.81,2.98,Dubai
49380,6541.850499999991,1.0,Very Good,D,VS2,63.4,59.0,6.35,6.3,4.01,Dubai
49381,2817.1174000000024,0.71,Very Good,E,VS2,58.5,57.0,5.87,5.9,3.44,Antwerp
49382,9331.005299999988,1.25,Premium,E,VS2,61.5,58.0,6.98,6.91,4.27,Kimberly
49383,6843.707300000005,1.24,Ideal,G,SI1,62.7,56.0,6.89,6.85,4.31,Madrid
49384,959.2096999999992,0.42,Ideal,E,VS2,62.4,55.0,4.79,4.83,3.0,Amsterdam
49385,1670.8906999999997,0.52,Very Good,F,VS2,61.1,56.0,5.21,5.24,3.19,Las Vegas
49386,1063.3097000000002,0.43,Premium,G,VS2,61.1,59.0,4.86,4.83,2.96,New York City
49387,1785.3798000000018,0.53,Ideal,E,VS2,62.8,57.0,5.19,5.16,3.25,Antwerp
49388,907.5868000000008,0.33,Premium,D,VS2,61.2,58.0,4.44,4.41,2.71,Dubai
49389,521.6015000000006,0.31,Premium,H,SI2,59.5,59.0,4.45,4.39,2.63,Luxembourg
49390,809.7256000000006,0.37,Premium,H,VS2,59.5,61.0,4.67,4.64,2.77,New York City
49391,637.5087999999996,0.36,Ideal,I,VVS2,61.5,57.0,4.55,4.58,2.8,Zurich
49392,1179.1263000000015,0.4,Premium,G,VVS1,60.9,57.0,4.8,4.76,2.91,New York City
49393,4998.5737000000045,1.11,Ideal,E,SI2,61.2,55.0,6.72,6.68,4.1,Surat
49394,5047.3884,1.18,Premium,I,SI1,61.1,59.0,6.78,6.73,4.13,Antwerp
49395,13883.471399999977,2.02,Ideal,I,SI2,61.7,57.0,8.05,8.12,4.99,Antwerp
49396,5262.422199999994,0.9,Ideal,F,VS1,61.6,56.0,6.2,6.23,3.83,London
49397,2748.868,0.7,Premium,E,SI1,61.3,58.0,5.71,5.84,3.54,Tel Aviv
49398,3133.874599999997,0.76,Ideal,H,VS1,61.6,56.0,5.85,5.9,3.62,Amsterdam
49399,786.9651799999999,0.31,Good,G,VS1,63.8,57.0,4.33,4.29,2.75,Antwerp
49400,3107.8163000000013,0.74,Ideal,F,VS2,62.1,56.0,5.83,5.79,3.61,New York City
49401,1032.2916000000014,0.34,Ideal,E,VVS1,61.4,56.0,4.51,4.54,2.78,Madrid
49402,2619.3293000000026,0.72,Ideal,I,VVS1,61.3,57.0,5.77,5.75,3.53,Las Vegas
49403,668.4995000000011,0.41,Premium,G,SI2,61.4,58.0,4.75,4.8,2.93,Surat
49404,5369.680400000008,1.3,Premium,J,SI1,61.5,58.0,7.02,6.97,4.3,Amsterdam
49405,9263.4871,1.34,Premium,G,VS2,60.7,59.0,7.07,7.04,4.28,Amsterdam
49406,2347.1511000000014,0.73,Premium,H,SI1,62.2,57.0,5.8,5.77,3.6,Amsterdam
49407,2449.269700000002,0.56,Ideal,E,VVS2,62.6,54.0,5.32,5.28,3.32,Zurich
49408,892.0026999999993,0.31,Premium,G,VVS1,59.9,62.0,4.37,4.35,2.61,Las Vegas
49409,2691.197100000001,0.7,Ideal,E,SI1,60.9,57.0,5.73,5.76,3.5,Amsterdam
49410,5187.183500000004,1.0,Ideal,H,VS2,62.5,56.0,6.41,6.33,3.98,New York City
49411,8052.589400000003,1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,London
49412,835.3170999999995,0.3,Ideal,E,VS2,62.8,56.0,4.32,4.28,2.7,Tel Aviv
49413,5712.411200000002,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,New York City
49414,2663.174400000002,0.71,Very Good,F,VS2,61.3,61.0,5.68,5.73,3.5,Dubai
49415,13040.538000000006,1.52,Ideal,G,VS2,61.3,59.0,7.35,7.4,4.52,New York City
49416,4452.461999999997,1.0,Ideal,I,SI1,61.6,59.0,6.34,6.42,3.93,London
49417,3725.796699999998,0.82,Very Good,G,VS2,59.8,56.0,6.13,6.18,3.68,Zurich
49418,3556.646499999999,0.72,Premium,G,IF,60.1,58.0,5.89,5.86,3.53,Luxembourg
49419,3722.596199999994,0.9,Fair,H,VS2,64.8,58.0,6.07,6.03,3.92,Antwerp
49420,4836.083399999997,1.01,Very Good,H,SI1,61.8,60.0,6.38,6.44,3.96,Tel Aviv
49421,2276.4480000000026,0.91,Good,E,I1,57.7,63.0,6.3,6.35,3.65,Dubai
49422,5716.689399999999,1.01,Very Good,D,SI1,62.1,59.0,6.37,6.41,3.97,Madrid
49423,2642.8227,0.7,Very Good,F,VS2,62.3,56.0,5.66,5.71,3.54,Surat
49424,1605.2253999999998,0.5,Ideal,E,VS2,61.8,55.0,5.06,5.11,3.14,Surat
49425,628.204699999999,0.31,Ideal,G,VS1,61.9,56.0,4.34,4.38,2.7,Kimberly
49426,553.8628999999996,0.27,Premium,E,VS1,60.2,59.0,4.24,4.2,2.54,Kimberly
49427,918.6542999999998,0.34,Ideal,E,VS2,62.0,56.0,4.48,4.46,2.77,Luxembourg
49428,1515.1930999999988,0.52,Premium,G,VS2,60.9,58.0,5.19,5.22,3.17,Zurich
49429,8143.493099999997,1.02,Ideal,E,VS1,62.2,54.0,6.44,6.46,4.01,London
49430,622.7869999999994,0.31,Ideal,H,VVS2,62.2,57.0,4.32,4.36,2.7,Surat
49431,17470.9475,3.04,Very Good,I,SI2,63.2,59.0,9.14,9.07,5.75,Zurich
49432,6409.359799999997,1.11,Very Good,G,VS2,60.8,58.0,6.65,6.7,4.06,Kimberly
49433,2327.9934000000026,0.55,Ideal,F,VVS2,62.3,54.0,5.27,5.29,3.29,Kimberly
49434,4730.168500000002,1.01,Good,G,SI1,63.8,56.0,6.32,6.37,4.05,Surat
49435,9007.33569999999,1.03,Ideal,G,VVS2,61.6,57.0,6.48,6.51,4.0,Dubai
49436,5001.328299999997,1.0,Good,E,SI1,61.6,62.0,6.35,6.42,3.93,Surat
49437,1780.9767999999976,0.56,Premium,G,VS1,62.4,58.0,5.22,5.3,3.28,Luxembourg
49438,736.9106000000002,0.43,Very Good,D,SI2,61.1,58.0,4.86,4.9,2.98,Kimberly
49439,7350.135800000011,1.12,Very Good,E,VS2,62.8,57.0,6.61,6.64,4.16,Dubai
49440,4413.201799999999,1.36,Premium,G,I1,62.1,57.0,7.11,7.06,4.4,Kimberly
49441,5304.643100000002,1.13,Premium,H,SI1,62.3,58.0,6.67,6.68,4.16,Kimberly
49442,777.4177000000003,0.33,Ideal,E,VS2,62.0,56.0,4.46,4.48,2.77,Las Vegas
49443,409.1019999999999,0.24,Very Good,F,VS1,62.9,59.0,3.95,3.97,2.49,Las Vegas
49444,2542.006049999998,0.72,Ideal,H,SI1,60.3,59.0,5.77,5.83,3.5,Tel Aviv
49445,7407.321899999997,1.32,Premium,H,VS2,61.5,59.0,7.04,7.01,4.32,Amsterdam
49446,880.4747000000009,0.39,Ideal,I,VS1,62.5,54.0,4.7,4.67,2.92,Las Vegas
49447,2168.7124999999987,0.96,Fair,G,I1,64.5,60.0,6.16,6.11,3.96,Antwerp
49448,3889.486500000003,1.0,Good,D,SI2,64.3,59.0,6.21,6.3,4.02,Zurich
49449,2851.402600000001,0.71,Premium,F,VS1,60.1,62.0,5.77,5.74,3.46,Madrid
49450,4577.190900000006,0.94,Premium,E,SI1,62.0,58.0,6.27,6.24,3.88,London
49451,4226.520799999999,0.81,Ideal,G,VVS2,61.7,55.1,5.97,6.04,3.71,Zurich
49452,4671.711100000008,1.15,Premium,H,SI2,61.6,60.0,6.75,6.72,4.15,Zurich
49453,13253.840100000005,2.31,Very Good,J,SI2,60.7,63.0,8.52,8.48,5.16,Antwerp
49454,13256.666399999996,1.18,Ideal,E,IF,61.1,56.0,6.78,6.91,4.18,Surat
49455,1061.406099999999,0.42,Ideal,F,VS1,61.9,57.0,4.81,4.79,2.97,Zurich
49456,5846.810799999999,1.26,Ideal,H,SI2,61.0,56.0,6.99,6.95,4.25,Surat
49457,772.7702000000002,0.35,Ideal,F,VS1,60.9,56.0,4.52,4.56,2.77,Luxembourg
49458,7578.040000000004,1.07,Ideal,G,VS1,61.8,57.0,6.52,6.58,4.05,Luxembourg
49459,861.3473000000004,0.42,Premium,D,SI2,62.0,59.0,4.83,4.78,2.98,Kimberly
49460,2607.8884000000003,0.84,Premium,H,SI2,61.3,58.0,6.1,6.04,3.72,Surat
49461,2667.4037999999964,0.7,Ideal,G,VS2,62.1,55.0,5.63,5.61,3.49,New York City
49462,13561.103400000004,2.12,Ideal,H,SI2,61.4,57.0,8.28,8.24,5.07,Paris
49463,8914.667500000001,1.5,Good,E,SI2,63.9,58.0,7.26,7.21,4.62,Tel Aviv
49464,5569.173199999997,1.04,Ideal,H,VS2,61.0,57.0,6.56,6.53,3.99,Las Vegas
49465,693.2337000000002,0.31,Ideal,G,VS2,61.7,57.0,4.36,4.33,2.68,New York City
49466,1412.1122999999998,0.53,Ideal,I,VS1,61.6,55.0,5.21,5.25,3.22,Kimberly
49467,1037.5534000000014,0.44,Ideal,E,VS2,62.4,57.0,4.88,4.9,3.05,Luxembourg
49468,2744.5227,0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,Madrid
49469,678.1305749999993,0.34,Ideal,F,SI1,59.4,57.0,4.58,4.54,2.71,Zurich
49470,619.1962000000002,0.4,Ideal,F,SI2,61.9,57.0,4.71,4.73,2.92,Antwerp
49471,15305.6914,2.36,Ideal,I,SI2,60.8,54.0,8.68,8.57,5.24,Kimberly
49472,14986.465900000016,2.0,Very Good,I,SI1,62.9,59.2,7.95,8.08,5.05,Tel Aviv
49473,9774.453600000015,1.25,Ideal,F,VS1,62.4,57.0,6.9,6.83,4.29,New York City
49474,2546.6864000000005,0.61,Ideal,G,VVS2,60.1,57.0,5.52,5.54,3.32,Kimberly
49475,4053.471800000001,0.91,Very Good,G,SI1,62.2,57.0,6.12,6.17,3.82,Antwerp
49476,1081.420100000001,0.38,Premium,D,VS1,61.2,58.0,4.68,4.63,2.85,Antwerp
49477,4305.628899999993,1.0,Premium,E,SI2,61.4,61.0,6.41,6.36,3.92,Surat
49478,1471.626999999999,0.76,Fair,H,I1,64.5,57.0,5.79,5.76,3.73,Luxembourg
49479,4837.123199999999,1.0,Premium,G,SI1,62.5,59.0,6.35,6.29,3.95,Surat
49480,730.8006999999993,0.32,Ideal,E,VS2,61.4,56.0,4.41,4.45,2.72,Las Vegas
49481,14786.740499999993,2.01,Good,I,VS2,59.9,65.0,8.14,8.19,4.89,London
49482,4102.350599999994,1.0,Good,D,SI2,61.5,63.0,6.27,6.32,3.87,Luxembourg
49483,16631.41660000002,2.54,Very Good,I,SI2,63.4,56.0,8.68,8.64,5.49,Amsterdam
49484,2292.078900000003,0.7,Very Good,F,SI1,62.9,59.0,5.62,5.67,3.55,Dubai
49485,1018.7428000000008,0.32,Premium,G,IF,61.8,55.0,4.45,4.39,2.73,London
49486,2326.023699999997,0.7,Premium,F,SI1,62.5,59.0,5.65,5.67,3.54,Madrid
49487,786.745,0.36,Premium,H,SI1,59.3,60.0,4.65,4.62,2.75,Paris
49488,3953.410200000007,1.0,Very Good,E,SI2,63.3,55.0,6.29,6.25,3.97,Amsterdam
49489,4197.6046999999935,0.9,Very Good,D,SI1,61.8,61.0,6.16,6.2,3.82,Surat
49490,4122.556400000005,1.02,Premium,H,SI2,59.8,59.0,6.5,6.54,3.9,Paris
49491,7463.664199999998,1.09,Ideal,F,VS2,60.9,54.0,6.73,6.66,4.08,Paris
49492,3623.209300000005,0.91,Premium,F,SI2,62.5,56.0,6.21,6.15,3.86,Zurich
49493,794.8355000000009,0.3,Ideal,D,VVS2,60.7,58.0,4.3,4.33,2.62,Kimberly
49494,3356.831899999997,0.8,Ideal,E,SI1,62.3,54.0,5.95,5.97,3.71,Luxembourg
49495,676.7884750000001,0.38,Premium,D,SI1,60.7,60.0,4.63,4.69,2.83,Kimberly
49496,870.7441,0.3,Very Good,G,IF,62.3,55.0,4.31,4.33,2.69,Las Vegas
49497,4922.349699999994,1.03,Fair,D,SI1,65.5,58.0,6.18,6.13,4.03,Luxembourg
49498,13888.763100000006,1.66,Ideal,H,IF,61.5,57.0,7.59,7.62,4.68,Kimberly
49499,8508.241199999988,2.3,Premium,G,I1,60.2,59.0,8.71,8.56,5.19,Amsterdam
49500,7449.592299999995,1.53,Ideal,I,SI2,62.4,58.0,7.31,7.37,4.58,Surat
49501,691.2834999999994,0.4,Ideal,J,VS1,61.5,58.0,4.73,4.76,2.92,Tel Aviv
49502,14154.204600000005,2.01,Premium,J,VS1,60.2,61.0,8.23,8.16,4.93,Surat
49503,2172.9933000000024,0.77,Very Good,H,SI2,63.3,58.0,5.78,5.76,3.65,Antwerp
49504,630.2037000000001,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,Kimberly
49505,2175.8238999999985,0.71,Ideal,H,SI2,62.2,55.0,5.72,5.7,3.55,Las Vegas
49506,966.7280000000007,0.4,Very Good,D,VS1,63.2,60.0,4.65,4.69,2.95,Luxembourg
49507,1825.1494999999984,0.52,Ideal,E,VS1,61.7,56.0,5.13,5.18,3.18,Kimberly
49508,6287.87790000001,1.0,Very Good,E,VS2,61.0,59.0,6.41,6.48,3.93,Paris
49509,2298.456999999999,0.71,Very Good,F,SI1,62.4,59.0,5.64,5.7,3.54,Tel Aviv
49510,8518.694800000001,1.5,Ideal,G,SI2,63.0,57.0,7.31,7.2,4.57,Kimberly
49511,2469.3599,0.69,Fair,G,VS1,61.2,65.4,5.58,5.64,3.42,Amsterdam
49512,1594.36875,0.55,Ideal,E,SI1,61.7,57.0,5.23,5.27,3.24,Zurich
49513,14663.461600000022,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,New York City
49514,1219.8949000000007,0.57,Ideal,H,SI2,62.0,57.0,5.3,5.35,3.3,Luxembourg
49515,583.8313999999995,0.27,Ideal,G,VVS2,62.8,56.0,4.12,4.16,2.6,Zurich
49516,2290.2469999999976,0.7,Ideal,I,VS1,62.2,57.0,5.69,5.66,3.53,Tel Aviv
49517,525.9328000000006,0.34,Ideal,G,SI1,61.8,54.0,4.48,4.51,2.78,Antwerp
49518,746.3960000000002,0.33,Very Good,G,VVS2,63.0,57.0,4.38,4.42,2.77,London
49519,569.3443000000008,0.28,Ideal,E,VS1,61.4,56.0,4.24,4.2,2.59,Surat
49520,4283.287699999997,1.02,Premium,F,SI2,61.5,58.0,6.42,6.49,3.97,Antwerp
49521,736.9247000000006,0.34,Ideal,H,VVS2,61.7,55.0,4.48,4.5,2.77,Surat
49522,8469.857700000002,1.2,Good,E,VS2,63.7,57.0,6.71,6.64,4.25,Paris
49523,4698.626899999999,1.0,Very Good,H,SI1,62.2,60.0,6.34,6.45,3.98,Las Vegas
49524,825.696,0.32,Premium,F,VS2,61.2,59.0,4.42,4.4,2.7,New York City
49525,9517.190700000005,1.51,Ideal,E,SI2,62.6,53.0,7.4,7.32,4.61,Surat
49526,16128.07450000001,1.93,Premium,H,VS1,60.5,60.0,8.06,7.98,4.85,Tel Aviv
49527,1138.6364,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,Madrid
49528,9232.092299999984,1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,Madrid
49529,6838.386099999995,1.27,Ideal,H,SI1,61.5,55.0,6.97,6.95,4.28,Zurich
49530,10390.63010000001,1.5,Good,I,VVS2,65.4,59.0,7.09,7.14,4.65,Luxembourg
49531,4964.364000000003,1.08,Ideal,D,SI2,59.1,60.0,6.7,6.76,3.98,Tel Aviv
49532,1431.7602000000004,0.51,Good,H,VS1,63.7,55.0,5.07,5.1,3.24,Madrid
49533,1791.8639999999991,0.63,Very Good,E,SI1,61.0,57.6,5.48,5.51,3.36,London
49534,3733.1705000000006,1.05,Very Good,J,SI2,60.9,60.0,6.51,6.59,3.99,Antwerp
49535,920.24,0.33,Ideal,E,VS2,60.3,57.0,4.54,4.51,2.73,Amsterdam
49536,8374.997500000012,1.2,Premium,F,VS2,62.8,59.0,6.78,6.69,4.23,Surat
49537,1126.6174999999996,0.53,Very Good,G,SI2,60.8,58.0,5.19,5.21,3.16,Tel Aviv
49538,1056.2561,0.41,Ideal,I,VVS2,60.7,57.0,4.81,4.84,2.93,Antwerp
49539,1767.647700000002,0.54,Ideal,G,VS1,61.7,57.0,5.23,5.25,3.23,Las Vegas
49540,3986.009700000003,0.96,Premium,H,SI1,63.0,58.0,6.27,6.23,3.94,Luxembourg
49541,1359.4847,0.53,Ideal,F,SI1,61.6,54.0,5.23,5.25,3.23,Dubai
49542,1757.4242000000004,0.72,Fair,J,SI2,66.1,55.0,5.51,5.56,3.66,Surat
49543,691.0979999999993,0.31,Very Good,E,SI1,63.5,57.0,4.32,4.28,2.73,Zurich
49544,7156.616000000005,1.03,Ideal,E,VS2,61.7,56.0,6.45,6.54,4.01,Dubai
49545,8196.735099999996,1.01,Premium,G,IF,63.0,60.0,6.35,6.31,3.99,Kimberly
49546,18243.62779999999,2.29,Premium,I,VS2,60.8,60.0,8.47,8.5,5.16,London
49547,845.8355000000009,0.41,Ideal,G,VS2,60.9,57.0,4.79,4.84,2.93,Kimberly
49548,3387.5667,0.72,Ideal,F,VS1,61.7,57.0,5.74,5.77,3.55,Madrid
49549,745.4429000000001,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,Luxembourg
49550,2145.988500000004,0.57,Ideal,D,VS1,61.5,54.0,5.36,5.38,3.3,Kimberly
49551,1925.5898000000036,0.6,Ideal,I,VVS1,62.0,56.0,5.39,5.43,3.35,Madrid
49552,2707.008000000003,0.59,Ideal,E,VVS2,61.0,58.0,5.39,5.43,3.3,Surat
49553,10757.266100000006,1.75,Premium,J,VS1,62.2,59.0,7.74,7.7,4.8,Luxembourg
49554,2348.740600000001,0.71,Premium,H,VS1,62.4,58.0,5.73,5.68,3.56,Antwerp
49555,486.3846999999997,0.28,Ideal,H,VS1,62.0,55.0,4.21,4.24,2.62,Luxembourg
49556,3254.2225000000035,0.8,Good,G,VS1,63.2,60.1,5.77,5.85,3.67,Kimberly
49557,777.3587000000008,0.3,Ideal,F,VS2,61.6,57.0,4.32,4.28,2.65,Kimberly
49558,1403.3035000000011,0.51,Ideal,E,SI1,62.4,55.0,5.09,5.14,3.19,London
49559,3228.034399999996,0.9,Very Good,J,VS1,62.4,58.0,6.15,6.19,3.85,London
49560,2152.6736000000024,0.6,Ideal,D,VS2,62.0,55.0,5.39,5.42,3.35,Kimberly
49561,614.4454999999995,0.35,Very Good,E,SI1,62.9,58.0,4.48,4.52,2.83,Dubai
49562,4292.4622,1.02,Premium,F,SI2,60.4,60.0,6.53,6.49,3.93,Luxembourg
49563,473.87010000000055,0.3,Ideal,F,SI1,61.9,57.0,4.28,4.31,2.66,Dubai
49564,2383.4081000000024,0.7,Premium,G,SI1,58.6,62.0,5.83,5.8,3.41,Amsterdam
49565,5999.038299999998,1.01,Very Good,G,VS2,63.6,56.0,6.34,6.39,4.05,Surat
49566,2063.2573999999963,0.61,Premium,G,VS1,61.7,60.0,5.46,5.4,3.35,Kimberly
49567,5204.671199999996,1.0,Very Good,F,SI1,61.4,60.0,6.35,6.38,3.91,Luxembourg
49568,1010.8705999999988,0.34,Ideal,E,VVS1,61.8,55.0,4.49,4.5,2.78,Kimberly
49569,12821.976000000011,1.5,Good,G,VS1,63.8,58.0,7.12,7.21,4.57,Dubai
49570,4041.1140999999984,0.9,Premium,G,VS1,62.3,60.0,6.08,6.0,3.76,Tel Aviv
49571,925.9183999999992,0.33,Ideal,G,VVS1,61.5,56.0,4.45,4.46,2.74,Kimberly
49572,886.314399999999,0.41,Ideal,G,SI1,61.6,57.0,4.77,4.81,2.95,Paris
49573,875.113400000001,0.3,Ideal,E,VVS1,61.5,57.0,4.33,4.35,2.67,Kimberly
49574,10542.078100000012,1.64,Premium,H,SI1,59.3,61.0,7.68,7.64,4.54,Antwerp
49575,12158.895300000002,1.52,Ideal,F,SI1,61.5,55.0,7.41,7.44,4.57,Zurich
49576,7010.3454,1.0,Very Good,F,VS1,61.6,56.0,6.41,6.44,3.96,London
49577,5481.42148000001,1.08,Ideal,G,SI1,61.4,56.0,6.62,6.6,4.06,Las Vegas
49578,711.3407999999998,0.4,Ideal,E,SI1,61.2,57.0,4.7,4.74,2.89,London
49579,8168.008000000005,1.15,Ideal,G,VS1,61.9,56.0,6.71,6.73,4.16,Dubai
49580,8674.959500000004,1.53,Very Good,I,SI1,63.1,56.0,7.32,7.26,4.6,Tel Aviv
49581,2775.1967000000022,0.71,Premium,D,SI1,61.4,58.0,5.79,5.75,3.54,Las Vegas
49582,952.1014,0.41,Very Good,H,VVS2,62.4,54.0,4.75,4.77,2.97,Las Vegas
49583,3471.4651999999974,1.1,Ideal,E,I1,61.9,56.0,6.63,6.59,4.09,Antwerp
49584,493.78219999999936,0.28,Very Good,H,VS1,63.1,55.0,4.17,4.2,2.64,Madrid
49585,15173.670599999983,2.28,Very Good,I,SI2,62.9,57.0,8.34,8.41,5.27,Surat
49586,9858.02249999999,1.21,Ideal,G,VVS2,59.4,59.0,6.92,7.01,4.14,Kimberly
49587,1139.9218000000003,0.53,Premium,E,SI2,59.9,58.0,5.31,5.27,3.17,Las Vegas
49588,3998.8314,0.9,Ideal,G,SI2,61.2,57.0,6.24,6.28,3.83,Tel Aviv
49589,4153.659700000005,1.05,Premium,H,SI2,63.0,59.0,6.48,6.44,4.07,Zurich
49590,858.1391999999988,0.31,Ideal,E,VVS2,62.0,54.0,4.38,4.4,2.72,Las Vegas
49591,648.9994000000002,0.28,Very Good,F,VVS1,62.9,57.0,4.13,4.17,2.61,Luxembourg
49592,1780.896600000001,0.55,Ideal,E,VS2,60.3,57.0,5.28,5.3,3.19,Amsterdam
49593,13952.130700000003,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,Paris
49594,5455.40840000001,1.05,Very Good,F,SI1,59.7,60.0,6.63,6.71,3.98,Tel Aviv
49595,8443.654900000001,1.43,Fair,I,VS1,50.8,60.0,7.73,7.25,3.93,Antwerp
49596,708.1125999999992,0.3,Fair,D,VVS2,65.2,59.0,4.2,4.18,2.73,Zurich
49597,3650.774700000007,1.2,Very Good,H,I1,63.1,60.0,6.75,6.67,4.23,Kimberly
49598,6948.394900000002,1.01,Ideal,F,VS2,61.6,56.0,6.48,6.45,3.98,London
