,price,carat,depth,table,x,y,z,city,clarity,color,cut
32216,13068,1.51,64.0,56.0,7.22,7.3,4.65,Antwerp,VS2,G,Very Good
32217,743,0.33,60.4,59.0,4.47,4.43,2.69,Surat,SI1,E,Premium
32218,924,0.31,61.6,55.0,4.38,4.42,2.71,Kimberly,IF,G,Very Good
32219,544,0.31,62.3,56.0,4.29,4.34,2.69,London,VS2,G,Ideal
32220,9539,1.13,59.6,59.0,6.82,6.87,4.08,Paris,VVS2,F,Very Good
32221,984,0.33,62.1,56.0,4.41,4.44,2.75,Surat,IF,G,Ideal
32222,15785,2.02,62.7,57.0,8.05,8.0,5.03,Paris,SI2,H,Ideal
32223,9738,1.24,60.1,59.0,6.99,7.02,4.21,Madrid,VS1,F,Premium
32224,1954,0.78,63.0,60.0,5.88,5.82,3.66,London,SI1,J,Premium
32225,606,0.35,63.6,56.0,4.53,4.5,2.87,Zurich,SI1,I,Good
32226,741,0.36,61.8,56.0,4.57,4.6,2.84,Surat,VS1,G,Very Good
32227,5653,1.03,63.0,59.0,6.44,6.39,4.04,Paris,SI1,D,Premium
32228,485,0.23,63.3,57.0,3.88,3.95,2.48,Antwerp,VVS1,E,Very Good
32229,1987,0.5,61.3,57.0,5.15,5.07,3.13,Surat,VVS1,G,Premium
32230,684,0.3,63.2,57.0,4.23,4.28,2.69,Las Vegas,VVS2,G,Good
32231,6511,1.51,64.1,61.0,7.19,7.16,4.6,Dubai,SI1,J,Good
32232,2801,0.71,57.8,60.0,5.9,5.87,3.4,London,VS2,F,Good
32233,2258,0.71,60.1,63.0,5.72,5.69,3.43,Dubai,SI1,H,Very Good
32234,446,0.31,59.0,57.0,4.4,4.44,2.61,Paris,SI1,H,Very Good
32235,3287,0.74,62.5,55.0,5.76,5.79,3.61,Antwerp,VVS1,H,Ideal
32236,1063,0.35,59.7,58.0,4.61,4.57,2.74,Madrid,VS2,D,Premium
32237,1100,0.51,63.2,57.0,5.07,5.03,3.19,Kimberly,SI2,G,Very Good
32238,5767,0.96,61.2,56.0,6.34,6.38,3.89,Luxembourg,VS1,F,Ideal
32239,665,0.32,61.6,55.0,4.43,4.5,2.75,Kimberly,VS1,G,Ideal
32240,4234,0.71,59.2,59.0,5.88,5.84,3.47,Las Vegas,VVS1,D,Premium
32241,2876,0.73,62.6,60.0,5.68,5.75,3.58,Las Vegas,VS1,E,Premium
32242,784,0.47,62.4,55.0,4.96,5.01,3.11,Tel Aviv,SI2,G,Ideal
32243,1971,0.61,62.9,58.0,5.33,5.39,3.37,London,VS2,F,Very Good
32244,8427,1.5,63.3,57.0,7.28,7.25,4.6,London,VVS2,J,Very Good
32245,984,0.53,62.2,57.0,5.2,5.16,3.22,Kimberly,SI2,E,Premium
32246,627,0.33,62.8,56.0,4.4,4.42,2.77,Dubai,VS2,E,Very Good
32247,1160,0.41,63.4,55.0,4.7,4.73,2.99,Amsterdam,VS1,E,Very Good
32248,605,0.3,62.4,58.0,4.26,4.3,2.67,Surat,VVS2,H,Premium
32249,1105,0.41,61.9,59.0,4.75,4.78,2.95,Surat,VVS2,D,Premium
32250,5480,1.31,62.5,55.0,7.05,6.97,4.38,Las Vegas,SI1,J,Premium
32251,1883,0.47,62.0,55.0,4.97,5.0,3.09,Antwerp,VVS2,E,Ideal
32252,3054,1.01,68.1,59.0,6.14,6.11,4.17,Luxembourg,SI2,I,Fair
32253,12811,2.29,56.8,66.0,8.79,8.69,4.96,Amsterdam,SI1,J,Fair
32254,431,0.23,62.6,54.0,3.91,3.95,2.46,London,VVS2,G,Very Good
32255,3938,0.94,62.6,57.0,6.25,6.27,3.92,New York City,SI2,F,Very Good
32256,498,0.25,61.4,62.0,4.03,4.05,2.48,Paris,VVS1,E,Good
32257,9730,1.63,63.7,58.0,7.48,7.4,4.74,Antwerp,SI1,I,Good
32258,1708,0.51,60.9,56.0,5.16,5.19,3.15,Luxembourg,VS1,G,Ideal
32259,11330,1.11,60.2,59.0,6.67,6.79,4.05,Surat,VVS1,E,Very Good
32260,2559,0.71,61.4,58.0,5.7,5.76,3.52,London,VVS2,I,Ideal
32261,1320,0.54,62.2,61.0,5.24,5.15,3.23,Zurich,SI1,E,Very Good
32262,2868,0.72,62.4,55.0,5.72,5.75,3.58,Madrid,VS1,I,Ideal
32263,5287,1.02,60.9,57.0,6.52,6.56,3.98,Madrid,SI1,F,Very Good
32264,1958,0.75,61.7,56.0,5.92,5.81,3.62,Amsterdam,SI1,J,Premium
32265,858,0.29,62.0,55.0,4.27,4.25,2.64,Surat,VVS2,E,Ideal
32266,9813,1.59,60.2,57.0,7.56,7.72,4.6,Antwerp,SI1,I,Ideal
32267,1359,0.51,59.8,55.0,5.23,5.17,3.11,Luxembourg,SI2,D,Ideal
32268,7957,1.51,63.6,60.0,7.27,7.23,4.61,Las Vegas,SI2,I,Good
32269,5585,1.17,59.6,59.0,6.84,6.88,4.09,Zurich,VS2,H,Very Good
32270,2194,0.7,62.4,60.0,5.72,5.63,3.54,Amsterdam,SI1,E,Premium
32271,3210,0.91,64.9,56.0,6.08,6.05,3.94,Surat,SI2,F,Fair
32272,12210,1.28,60.8,60.0,7.03,6.98,4.26,Kimberly,VS1,E,Premium
32273,965,0.33,62.5,54.0,4.45,4.41,2.77,Las Vegas,VVS2,G,Ideal
32274,1981,0.55,62.0,56.0,5.26,5.28,3.27,Tel Aviv,VVS2,G,Ideal
32275,8296,1.09,60.4,58.0,6.67,6.7,4.04,Kimberly,VS1,G,Ideal
32276,2364,1.01,61.7,62.0,6.41,6.35,3.93,Madrid,I1,G,Premium
32277,8574,1.51,62.8,54.0,7.31,7.27,4.58,London,SI1,I,Ideal
32278,833,0.38,61.0,58.0,4.67,4.71,2.86,Kimberly,VS1,G,Premium
32279,827,0.41,64.4,57.0,4.67,4.71,3.02,London,VS1,F,Good
32280,3671,0.76,62.0,54.7,5.83,5.87,3.62,Paris,VVS1,G,Ideal
32281,857,0.3,61.6,55.0,4.34,4.36,2.68,Kimberly,VS1,E,Ideal
32282,2977,0.71,60.8,58.0,5.75,5.77,3.5,Antwerp,VVS2,G,Very Good
32283,5894,1.23,62.3,58.0,6.8,6.84,4.25,Kimberly,SI2,F,Ideal
32284,6255,1.05,61.3,57.0,6.51,6.54,4.0,Antwerp,SI1,H,Ideal
32285,7610,1.51,62.0,62.0,7.16,7.09,4.42,Paris,SI2,E,Premium
32286,13724,1.56,60.4,56.0,7.51,7.55,4.55,Kimberly,SI1,G,Ideal
32287,14165,1.51,62.8,56.0,7.27,7.32,4.58,Luxembourg,VS2,F,Very Good
32288,13367,1.91,60.9,53.0,8.11,8.07,4.93,Tel Aviv,SI1,I,Premium
32289,2530,0.76,62.0,54.0,5.84,5.91,3.64,Amsterdam,SI2,E,Very Good
32290,594,0.33,62.4,56.0,4.43,4.39,2.75,Tel Aviv,VS2,I,Ideal
32291,2394,0.7,64.2,60.0,5.58,5.64,3.6,Paris,VS2,E,Good
32292,673,0.32,60.8,54.0,4.44,4.47,2.71,Paris,IF,I,Ideal
32293,7508,2.12,60.0,58.0,8.39,8.28,4.99,London,I1,G,Premium
32294,1232,0.8,65.5,54.0,5.84,5.68,3.78,Zurich,I1,E,Fair
32295,2049,0.71,65.1,55.0,5.69,5.65,3.69,Kimberly,SI1,H,Fair
32296,9730,1.5,62.4,54.1,7.3,7.35,4.57,Madrid,VS2,I,Ideal
32297,2765,0.71,60.1,62.0,5.74,5.77,3.46,Tel Aviv,VS1,F,Very Good
32298,784,0.34,61.7,55.0,4.49,4.52,2.78,Dubai,VVS2,F,Ideal
32299,1993,0.54,61.8,56.0,5.24,5.21,3.23,Kimberly,VS2,D,Ideal
32300,2064,0.52,62.1,58.0,5.12,5.16,3.19,Amsterdam,VVS2,F,Very Good
32301,1875,0.51,62.6,55.0,5.15,5.1,3.21,Luxembourg,VS2,F,Ideal
32302,1919,0.52,61.8,55.0,5.19,5.16,3.2,Kimberly,VS2,D,Ideal
32303,12342,1.52,58.4,60.0,7.57,7.52,4.41,Las Vegas,SI1,D,Premium
32304,11489,1.5,62.0,55.0,7.4,7.32,4.56,Luxembourg,SI1,E,Ideal
32305,12190,1.7,60.0,54.0,7.76,7.71,4.64,Kimberly,SI1,D,Ideal
32306,803,0.45,62.0,62.0,4.96,4.86,3.05,New York City,SI2,G,Premium
32307,867,0.32,60.6,56.0,4.46,4.48,2.71,Tel Aviv,VVS1,F,Ideal
32308,2848,0.7,62.9,59.0,5.61,5.68,3.55,Amsterdam,VVS2,G,Very Good
32309,1332,0.5,62.4,56.0,5.1,5.06,3.17,Las Vegas,SI2,D,Ideal
32310,9037,1.23,61.7,57.0,6.87,6.84,4.23,Madrid,VS2,E,Premium
32311,3004,0.7,61.7,55.0,5.69,5.72,3.52,Kimberly,VS1,H,Ideal
32312,1001,0.35,61.3,55.0,4.57,4.6,2.81,Amsterdam,IF,G,Ideal
32313,2744,0.75,61.1,59.0,5.86,5.79,3.56,Tel Aviv,SI1,F,Premium
32314,1808,0.7,64.8,57.0,5.49,5.59,3.59,Las Vegas,SI1,H,Fair
32315,1565,0.5,61.1,58.0,5.1,5.13,3.13,London,VS2,F,Ideal
32316,9572,1.53,61.7,59.0,7.31,7.4,4.54,Dubai,SI1,G,Premium
32317,452,0.26,59.5,58.0,4.18,4.22,2.5,Luxembourg,VS1,F,Premium
32318,17010,2.26,61.1,57.0,8.44,8.47,5.17,New York City,VS2,J,Ideal
32319,3354,0.71,63.0,57.0,5.68,5.72,3.59,Antwerp,IF,H,Ideal
32320,7814,1.01,62.1,59.0,6.39,6.43,3.98,Luxembourg,VS2,G,Ideal
32321,467,0.41,63.8,56.0,4.7,4.74,3.01,Kimberly,I1,G,Good
32322,3262,0.71,60.9,57.0,5.75,5.79,3.51,Amsterdam,SI1,D,Ideal
32323,571,0.31,62.0,55.0,4.36,4.38,2.71,Amsterdam,SI1,D,Ideal
32324,1190,0.49,60.7,56.0,5.13,5.18,3.13,Paris,SI2,H,Ideal
32325,1607,0.53,60.9,59.0,5.17,5.21,3.16,Surat,VS2,E,Ideal
32326,8836,1.51,62.3,60.0,7.29,7.35,4.56,Surat,VS2,I,Very Good
32327,2509,0.58,62.0,56.0,5.32,5.36,3.31,New York City,VVS2,F,Ideal
32328,575,0.25,62.1,58.0,4.03,4.06,2.51,Antwerp,VVS2,E,Very Good
32329,2276,0.7,62.9,58.0,5.6,5.65,3.54,Madrid,VS2,H,Very Good
32330,8457,1.24,60.4,57.0,6.95,7.02,4.22,Luxembourg,SI1,D,Ideal
32331,9979,1.51,60.7,60.0,7.43,7.49,4.53,Las Vegas,VS1,I,Very Good
32332,2559,0.71,62.6,57.0,5.66,5.69,3.55,London,VVS1,I,Ideal
32333,3669,0.9,64.0,59.0,6.05,6.01,3.86,Surat,VS1,H,Good
32334,5484,1.0,63.7,57.0,6.32,6.28,4.01,Surat,VS2,G,Good
32335,2156,0.62,60.7,56.0,5.54,5.57,3.37,Surat,SI1,E,Ideal
32336,5510,1.2,62.4,57.0,6.83,6.75,4.24,Surat,SI2,H,Premium
32337,394,0.3,63.4,57.0,4.23,4.26,2.69,New York City,VS1,J,Good
32338,523,0.31,61.3,58.0,4.4,4.37,2.69,Kimberly,SI2,G,Premium
32339,1812,0.53,62.3,55.0,5.18,5.22,3.24,London,VS1,F,Ideal
32340,460,0.25,62.3,53.0,4.02,4.07,2.52,London,VS1,G,Ideal
32341,1973,0.7,63.8,56.0,5.58,5.62,3.57,Luxembourg,SI1,I,Very Good
32342,3267,0.7,63.3,54.0,5.6,5.64,3.56,Las Vegas,VVS2,D,Good
32343,1574,0.51,63.0,59.0,5.11,5.05,3.2,Madrid,SI1,D,Premium
32344,8181,1.02,60.3,58.0,6.57,6.49,3.94,London,VS1,D,Premium
32345,540,0.32,63.4,55.0,4.35,4.32,2.75,Tel Aviv,SI2,G,Very Good
32346,1650,0.7,61.9,58.0,5.74,5.69,3.54,Antwerp,I1,G,Premium
32347,1232,0.5,64.6,54.0,4.95,5.05,3.23,Surat,SI1,E,Good
32348,15842,1.73,61.9,57.0,7.74,7.66,4.77,Zurich,SI1,E,Ideal
32349,17765,1.72,59.4,60.0,7.86,7.82,4.66,Kimberly,VS1,G,Premium
32350,5082,1.21,61.1,60.0,6.91,6.86,4.21,Amsterdam,SI2,H,Premium
32351,729,0.36,62.1,56.0,4.59,4.55,2.84,Kimberly,VS1,I,Ideal
32352,5888,1.1,61.3,56.0,6.64,6.67,4.08,Dubai,VS2,H,Ideal
32353,1599,0.51,61.6,54.0,5.16,5.19,3.19,Zurich,VS1,G,Ideal
32354,5575,1.08,58.4,60.0,6.71,6.74,3.93,Kimberly,SI1,E,Good
32355,12004,1.57,61.8,55.0,7.45,7.49,4.62,Zurich,VS2,H,Ideal
32356,658,0.3,62.0,60.0,4.23,4.26,2.63,Zurich,VS2,E,Premium
32357,2353,0.7,63.8,59.0,5.51,5.55,3.53,Luxembourg,VS2,G,Good
32358,4879,1.21,64.6,56.0,6.67,6.62,4.29,Antwerp,SI2,I,Ideal
32359,1909,0.77,61.8,59.0,5.82,5.86,3.61,London,SI1,J,Premium
32360,4620,1.0,63.5,56.0,6.33,6.3,4.01,Antwerp,VS2,I,Very Good
32361,1257,0.38,61.9,54.0,4.7,4.67,2.9,Madrid,VVS1,F,Ideal
32362,12338,2.01,62.1,57.0,8.07,8.03,5.0,Paris,SI2,I,Ideal
32363,4844,1.2,62.6,57.0,6.74,6.67,4.2,Antwerp,VS2,I,Ideal
32364,776,0.3,60.3,62.0,4.33,4.3,2.6,Surat,VS1,G,Premium
32365,1809,0.67,61.3,59.0,5.65,5.63,3.46,Kimberly,SI1,F,Premium
32366,11110,2.01,61.0,57.0,8.09,8.14,4.95,Amsterdam,SI2,J,Very Good
32367,720,0.32,61.5,57.0,4.41,4.4,2.71,Surat,VS2,G,Ideal
32368,6368,1.04,62.0,54.0,6.52,6.54,4.05,Kimberly,VS1,H,Ideal
32369,4967,1.05,64.2,61.0,6.41,6.33,4.09,Luxembourg,SI1,E,Good
32370,1014,0.34,62.0,56.0,4.48,4.52,2.79,Las Vegas,VVS1,E,Ideal
32371,631,0.33,61.4,57.0,4.48,4.45,2.74,Zurich,SI1,G,Ideal
32372,3644,0.93,60.8,62.0,6.29,6.34,3.84,Kimberly,SI2,G,Very Good
32373,8736,1.5,61.4,56.0,7.38,7.34,4.52,Surat,SI2,G,Ideal
32374,4366,1.07,61.7,58.0,6.55,6.58,4.05,Tel Aviv,SI2,F,Premium
32375,9918,1.0,59.9,61.0,6.5,6.42,3.87,Antwerp,VVS2,D,Premium
32376,2824,0.74,63.1,58.0,5.73,5.75,3.62,Paris,VS1,E,Good
32377,522,0.35,63.8,54.0,4.46,4.48,2.85,Antwerp,SI1,G,Good
32378,13119,1.53,60.2,59.0,7.5,7.45,4.5,Dubai,VS1,G,Premium
32379,9451,1.01,62.7,59.0,6.3,6.42,3.99,Zurich,IF,F,Good
32380,855,0.38,60.9,56.0,4.71,4.68,2.86,Surat,SI1,G,Ideal
32381,401,0.3,62.0,54.0,4.33,4.35,2.69,New York City,SI2,E,Ideal
32382,1193,0.58,61.4,55.0,5.37,5.42,3.31,Surat,SI1,I,Ideal
32383,2672,0.96,67.6,63.0,5.99,5.84,4.01,Las Vegas,SI2,H,Fair
32384,2583,0.78,62.8,56.0,5.88,5.84,3.68,Madrid,SI1,G,Ideal
32385,6944,1.25,60.0,56.0,7.04,6.99,4.21,Paris,VS2,H,Ideal
32386,12224,1.51,60.6,60.0,7.4,7.42,4.49,Tel Aviv,VVS1,H,Premium
32387,945,0.3,61.6,58.0,4.35,4.28,2.66,Paris,VVS2,F,Premium
32388,1063,0.4,62.2,61.0,4.71,4.68,2.92,Luxembourg,IF,J,Premium
32389,13737,1.7,62.5,61.0,7.54,7.47,4.69,Kimberly,SI1,G,Premium
32390,984,0.35,61.5,55.0,4.56,4.52,2.79,Tel Aviv,VS2,E,Ideal
32391,3603,1.13,61.1,56.0,6.71,6.77,4.12,Antwerp,I1,H,Ideal
32392,2052,0.76,59.9,59.0,5.94,5.92,3.55,Surat,VS2,J,Premium
32393,895,0.3,61.6,60.0,4.29,4.32,2.65,Surat,IF,G,Premium
32394,1178,0.5,61.8,63.0,5.08,5.05,3.13,New York City,VS2,H,Very Good
32395,675,0.3,60.1,63.0,4.31,4.28,2.58,London,VVS2,I,Very Good
32396,1805,0.71,60.7,61.0,5.75,5.81,3.51,Dubai,SI2,J,Very Good
32397,505,0.23,61.1,59.0,3.94,3.98,2.42,Antwerp,VVS2,E,Very Good
32398,452,0.23,61.8,65.0,3.9,3.93,2.42,Las Vegas,VVS2,D,Good
32399,2436,0.71,63.3,55.0,5.65,5.72,3.6,Antwerp,SI2,D,Good
32400,15178,1.54,62.7,58.0,7.33,7.37,4.61,Luxembourg,VS2,E,Premium
32401,684,0.3,63.2,57.0,4.24,4.27,2.69,Luxembourg,VVS2,G,Good
32402,526,0.3,63.7,59.0,4.21,4.27,2.7,Tel Aviv,SI1,E,Good
32403,2342,1.01,56.1,63.0,6.7,6.65,3.74,Luxembourg,I1,I,Fair
32404,988,0.34,60.8,56.0,4.56,4.55,2.77,Surat,IF,H,Ideal
32405,6863,1.02,60.3,56.0,6.55,6.57,3.96,Kimberly,SI1,D,Very Good
32406,2551,0.71,62.7,55.0,5.67,5.71,3.57,Antwerp,SI2,D,Ideal
32407,782,0.47,61.8,54.0,5.01,5.05,3.11,Surat,SI2,H,Ideal
32408,6680,1.51,60.4,62.0,7.42,7.32,4.45,Antwerp,SI1,J,Premium
32409,784,0.41,61.9,59.0,4.74,4.69,2.92,Surat,VS2,J,Premium
32410,10378,1.4,62.2,61.0,7.09,7.13,4.42,Amsterdam,VS2,G,Very Good
32411,6162,1.27,63.2,56.0,6.92,6.88,4.36,Dubai,SI1,H,Very Good
32412,579,0.33,61.8,56.0,4.41,4.46,2.74,Amsterdam,VS1,H,Ideal
32413,5327,1.08,62.7,57.0,6.52,6.49,4.08,Luxembourg,SI1,F,Ideal
32414,9970,1.65,62.2,58.0,7.62,7.55,4.72,Zurich,SI2,G,Premium
32415,2184,0.77,64.1,55.0,5.8,5.86,3.73,Kimberly,VS1,I,Good
32416,7587,1.12,63.0,57.0,6.62,6.55,4.15,Surat,VS2,D,Premium
32417,4576,1.12,63.1,56.0,6.62,6.59,4.17,Kimberly,SI1,H,Very Good
32418,586,0.28,63.0,55.0,4.14,4.19,2.62,Antwerp,IF,H,Ideal
32419,1792,0.55,61.8,57.0,5.34,5.27,3.28,Antwerp,VS2,E,Ideal
32420,558,0.31,62.8,58.0,4.32,4.28,2.7,Luxembourg,SI1,H,Premium
32421,3113,0.71,61.2,58.0,5.68,5.72,3.49,Luxembourg,VVS2,G,Very Good
32422,1065,0.35,61.0,56.0,4.53,4.58,2.78,Amsterdam,VS1,D,Ideal
32423,13948,2.06,61.8,59.0,8.14,8.2,5.05,Luxembourg,VS2,J,Very Good
32424,4179,1.28,59.7,57.0,7.12,7.06,4.23,Las Vegas,SI2,F,Ideal
32425,1250,0.5,62.2,59.0,5.07,5.03,3.14,Surat,SI1,F,Premium
32426,5759,1.35,62.1,56.0,7.04,7.1,4.39,Luxembourg,VS1,J,Very Good
32427,2289,0.51,63.1,58.0,5.1,5.07,3.21,Zurich,VVS2,D,Very Good
32428,8930,1.51,62.9,58.0,7.33,7.21,4.57,Kimberly,VVS2,J,Premium
32429,505,0.32,62.2,57.0,4.36,4.38,2.72,Surat,VS2,H,Ideal
32430,15568,1.7,62.6,61.0,7.64,7.54,4.75,Luxembourg,VS2,G,Premium
32431,3980,0.73,61.5,55.0,5.79,5.82,3.57,London,VS2,D,Ideal
32432,17496,1.31,62.8,55.0,7.01,6.95,4.38,Madrid,VVS1,D,Premium
32433,1964,0.68,60.1,57.9,5.69,5.74,3.43,Zurich,SI1,F,Very Good
32434,7168,1.0,63.0,58.0,6.25,6.22,3.93,Luxembourg,VS2,E,Premium
32435,3040,0.92,61.5,59.0,6.27,6.21,3.84,Paris,SI2,I,Premium
32436,14352,1.5,61.0,58.0,7.37,7.31,4.48,Madrid,VS2,F,Premium
32437,434,0.33,62.9,55.0,4.41,4.46,2.79,Antwerp,SI2,G,Very Good
32438,446,0.31,61.1,57.0,4.32,4.35,2.65,Surat,SI1,H,Very Good
32439,5703,1.22,61.7,56.0,6.83,6.91,4.24,Madrid,SI2,H,Ideal
32440,1546,0.51,62.7,57.0,5.12,5.05,3.19,Surat,VS2,G,Ideal
32441,906,0.35,61.9,58.0,4.54,4.5,2.8,Surat,VVS2,H,Premium
32442,9120,1.3,62.5,58.0,6.97,6.93,4.36,Antwerp,VS2,G,Premium
32443,630,0.3,62.1,59.0,4.28,4.25,2.65,Antwerp,VS1,H,Premium
32444,1624,0.5,62.9,59.0,5.06,5.09,3.19,Kimberly,VS2,E,Very Good
32445,1404,0.48,60.8,56.3,5.1,5.08,3.1,Paris,VS1,F,Ideal
32446,9640,1.51,60.0,58.0,7.51,7.45,4.49,Surat,VS1,I,Premium
32447,803,0.34,61.2,58.0,4.49,4.47,2.74,Antwerp,SI1,D,Premium
32448,7760,1.3,61.8,58.0,7.0,6.95,4.31,Surat,IF,I,Premium
32449,13632,1.7,62.2,57.0,7.63,7.67,4.76,Kimberly,VS2,H,Ideal
32450,3850,1.0,63.8,58.0,6.28,6.32,4.02,Amsterdam,SI1,I,Good
32451,2051,0.7,64.7,58.0,5.59,5.54,3.6,Surat,SI1,H,Fair
32452,492,0.33,62.1,58.0,4.4,4.43,2.74,Paris,SI2,D,Premium
32453,1163,0.54,61.9,58.0,5.19,5.24,3.23,Luxembourg,SI2,E,Very Good
32454,802,0.31,62.0,56.0,4.39,4.35,2.71,New York City,VS2,F,Ideal
32455,743,0.3,62.0,55.0,4.3,4.34,2.68,Paris,VVS2,E,Ideal
32456,3759,0.72,60.5,56.0,5.82,5.85,3.53,Zurich,VS1,F,Ideal
32457,5373,1.2,63.1,57.0,6.68,6.75,4.24,Paris,SI2,D,Very Good
32458,2088,0.71,60.7,57.0,5.78,5.81,3.52,Antwerp,SI1,F,Very Good
32459,1007,0.41,59.9,58.0,4.81,4.84,2.89,Kimberly,VS1,F,Premium
32460,500,0.25,62.1,56.0,4.03,4.05,2.51,London,VVS2,I,Very Good
32461,8340,1.22,62.3,58.0,6.79,6.82,4.24,Zurich,VS2,G,Very Good
32462,2669,0.7,61.7,60.0,5.67,5.64,3.49,Antwerp,VS1,F,Premium
32463,2401,0.7,63.5,56.0,5.58,5.66,3.57,Kimberly,SI1,F,Very Good
32464,2332,0.7,62.2,57.0,5.69,5.72,3.55,Zurich,VS1,I,Very Good
32465,1081,0.42,62.1,56.0,4.78,4.85,2.99,Antwerp,VS2,I,Ideal
32466,1235,0.42,62.1,56.0,4.82,4.78,2.98,Zurich,VS1,D,Ideal
32467,1076,0.41,62.0,55.0,4.81,4.77,2.97,Paris,VS1,F,Ideal
32468,8959,1.23,60.8,59.0,6.9,6.94,4.21,Kimberly,VS2,F,Premium
32469,630,0.4,62.9,57.0,4.68,4.7,2.95,Zurich,SI2,G,Very Good
32470,927,0.4,59.6,61.0,4.79,4.84,2.87,Paris,SI1,F,Very Good
32471,1076,0.41,62.2,54.0,4.81,4.77,2.98,New York City,VS2,D,Ideal
32472,2494,0.71,63.6,58.0,5.67,5.62,3.59,Amsterdam,VS2,F,Good
32473,995,0.34,61.8,57.0,4.46,4.44,2.75,New York City,VVS1,H,Ideal
32474,1020,0.48,59.6,59.0,5.13,5.11,3.05,Antwerp,SI1,F,Premium
32475,3924,0.85,59.3,57.0,6.19,6.22,3.68,Surat,VS2,E,Ideal
32476,10584,1.24,60.5,58.0,6.94,7.0,4.22,Antwerp,IF,G,Premium
32477,867,0.43,59.1,60.0,4.88,4.93,2.9,Kimberly,VS2,G,Very Good
32478,2632,0.57,62.3,53.5,5.29,5.33,3.31,Las Vegas,VVS1,E,Ideal
32479,4749,1.01,63.1,59.0,6.32,6.36,4.0,Luxembourg,SI1,H,Good
32480,1133,0.55,60.4,58.0,5.29,5.34,3.21,Las Vegas,VS2,J,Ideal
32481,2398,0.72,62.7,59.0,5.73,5.69,3.58,Dubai,SI1,H,Premium
32482,4712,0.9,63.6,55.0,6.15,6.12,3.9,Las Vegas,SI1,F,Good
32483,721,0.29,61.3,56.0,4.26,4.29,2.62,Antwerp,IF,G,Ideal
32484,802,0.31,61.9,54.0,4.38,4.35,2.7,Madrid,VS2,F,Ideal
32485,1844,0.7,62.8,59.0,5.65,5.6,3.53,Surat,SI1,J,Premium
32486,2070,0.7,62.3,58.0,5.65,5.71,3.54,Paris,SI2,F,Very Good
32487,742,0.3,60.8,58.0,4.31,4.34,2.63,Luxembourg,VS1,D,Ideal
32488,2762,0.8,59.9,59.0,6.01,6.07,3.62,Zurich,SI2,F,Ideal
32489,4626,1.0,61.6,58.0,6.45,6.37,3.95,Surat,SI2,D,Premium
32490,838,0.42,63.1,56.0,4.8,4.74,3.01,Dubai,SI2,D,Very Good
32491,1691,0.56,62.2,55.3,5.26,5.31,3.28,Madrid,VS1,H,Ideal
32492,10927,1.01,62.4,58.0,6.44,6.39,4.0,Antwerp,VVS2,D,Premium
32493,1140,0.32,61.5,57.0,4.45,4.43,2.73,Kimberly,VVS1,D,Ideal
32494,2548,0.73,60.1,57.0,5.87,5.91,3.54,Surat,SI1,G,Ideal
32495,641,0.38,60.0,59.0,4.71,4.69,2.82,Surat,SI2,I,Premium
32496,8795,1.22,61.2,58.0,6.84,6.86,4.19,Madrid,VS1,G,Very Good
32497,8523,1.23,61.3,57.0,6.86,6.93,4.23,Amsterdam,VS1,F,Ideal
32498,1293,0.5,62.5,59.0,5.04,5.07,3.16,Tel Aviv,SI1,E,Good
32499,850,0.3,62.2,56.0,4.26,4.29,2.66,Paris,IF,G,Ideal
32500,1431,0.41,61.7,56.0,4.82,4.78,2.96,Las Vegas,VVS1,E,Ideal
32501,5038,1.02,63.3,58.0,6.39,6.35,4.03,Tel Aviv,SI1,F,Very Good
32502,7385,1.57,60.8,59.0,7.5,7.47,4.55,Luxembourg,VS2,I,Premium
32503,681,0.33,60.8,57.0,4.5,4.51,2.74,Surat,VS1,G,Very Good
32504,17179,2.01,58.9,60.0,8.24,8.2,4.84,Dubai,SI2,E,Premium
32505,5889,1.23,63.0,56.0,6.83,6.79,4.29,Zurich,SI1,H,Ideal
32506,2056,0.7,62.9,56.0,5.69,5.66,3.57,Madrid,SI2,G,Ideal
32507,18124,2.08,61.8,56.0,8.22,8.18,5.07,Amsterdam,SI2,G,Ideal
32508,4282,1.03,62.5,59.0,6.41,6.45,4.02,Paris,SI1,F,Very Good
32509,5622,1.19,64.4,58.0,6.69,6.64,4.29,Surat,SI1,H,Fair
32510,1400,0.49,63.6,57.9,4.96,4.99,3.16,London,SI1,E,Very Good
32511,4234,1.0,62.1,60.0,6.29,6.23,3.88,Tel Aviv,SI1,F,Premium
32512,11711,1.57,62.8,60.0,7.44,7.36,4.65,Zurich,VS1,H,Premium
32513,1807,0.51,62.0,59.0,5.12,5.08,3.16,Tel Aviv,VS2,D,Premium
32514,9013,1.01,62.1,52.0,6.5,6.45,4.02,Tel Aviv,VVS2,F,Premium
32515,2321,0.56,62.2,54.0,5.3,5.34,3.31,Surat,IF,G,Ideal
32516,814,0.32,61.2,56.0,4.4,4.42,2.7,Dubai,IF,H,Ideal
32517,11489,1.6,62.2,59.0,7.45,7.48,4.64,Surat,VS2,G,Premium
32518,2812,0.7,60.9,61.0,5.66,5.71,3.46,Kimberly,VS2,F,Very Good
32519,3648,0.92,58.4,58.0,6.4,6.34,3.73,New York City,SI2,G,Premium
32520,798,0.4,63.5,56.0,4.71,4.68,2.98,Amsterdam,SI2,E,Very Good
